preserve,Rockledge View Dr,11139,2
preserve,Rockledge View Dr,11144,2
preserve,Rockledge View Dr,11145,2
preserve,Rockledge View Dr,11151,3
preserve,Rockledge View Dr,11157,4
rustic lakes,112th Ter N,8065,3
rustic lakes,112th Ter N,8171,2
rustic lakes,112th Ter N,8193,2
rustic lakes,112th Ter N,8289,2
rustic lakes,112th Ter N,8411,2
rustic lakes,112th Ter N,8424,1
rustic lakes,112th Ter N,8566,2
rustic lakes,112th Ter N,8661,4
rustic lakes,112th Ter N,8690,2
rustic lakes,81st Ct N,11016,3
rustic lakes,81st Ct N,11020,4
rustic lakes,81st Ct N,11059,2
rustic lakes,81st Ct N,11090,4
rustic lakes,81st Ct N,11151,2
rustic lakes,81st Ct N,11152,2
rustic lakes,81st Ct N,11211,3
rustic lakes,81st Ct N,11333,3
rustic lakes,81st Ct N,11334,6
rustic lakes,81st Ct N,11431,1
rustic lakes,83rd Ln N,11028,2
rustic lakes,83rd Ln N,11095,2
rustic lakes,83rd Ln N,11122,2
rustic lakes,83rd Ln N,11150,2
rustic lakes,83rd Ln N,11151,1
rustic lakes,83rd Ln N,11232,4
rustic lakes,83rd Ln N,11276,2
rustic lakes,83rd Ln N,11332,2
rustic lakes,83rd Ln N,11408,2
rustic lakes,83rd Ln N,11472,4
rustic lakes,83rd Ln N,11475,2
rustic lakes,83rd Ln N Apt H,12518,1
rustic lakes,86th Rd N,11060,2
rustic lakes,86th Rd N,11085,5
rustic lakes,86th Rd N,11086,1
rustic lakes,86th Rd N,11256,1
rustic lakes,86th Rd N,11265,5
rustic lakes,86th Rd N,11278,4
rustic lakes,86th Rd N,11305,1
rustic lakes,86th Rd N,11440,3
rustic lakes,88th Rd N,10151,3
rustic lakes,88th Rd N,11086,3
rustic lakes,88th Rd N,11105,3
rustic lakes,88th Rd N,11152,3
rustic lakes,88th Rd N,11208,4
rustic lakes,88th Rd N,11403,1
rustic lakes,88th Rd N,11426,3
rustic lakes,88th Rd N,11465,2
rustic lakes,89th St N,11150,2
stonewall estates,Blackwoods Ln,11609,2
stonewall estates,Blackwoods Ln,11639,2
stonewall estates,Blackwoods Ln,11640,3
stonewall estates,Blackwoods Ln,11669,4
stonewall estates,Blackwoods Ln,11670,2
stonewall estates,Blackwoods Ln,11699,2
stonewall estates,Blackwoods Ln,11700,4
stonewall estates,Blackwoods Ln,11759,1
stonewall estates,Blackwoods Ln,11760,2
stonewall estates,Blackwoods Ln,11789,2
stonewall estates,Blackwoods Ln,11790,3
stonewall estates,Blackwoods Ln,11819,2
stonewall estates,Blackwoods Ln,11849,2
stonewall estates,Buckhaven Ln,11527,2
stonewall estates,Buckhaven Ln,11535,5
stonewall estates,Buckhaven Ln,11543,2
stonewall estates,Buckhaven Ln,11550,3
stonewall estates,Buckhaven Ln,11551,2
stonewall estates,Buckhaven Ln,11558,4
stonewall estates,Buckhaven Ln,11559,4
stonewall estates,Buckhaven Ln,11566,2
stonewall estates,Buckhaven Ln,11575,1
stonewall estates,Buckhaven Ln,11576,3
stonewall estates,Buckhaven Ln,11583,2
stonewall estates,Buckhaven Ln,11591,3
stonewall estates,Buckhaven Ln Unit B,11583,2
stonewall estates,Carnegie Pl,11850,2
stonewall estates,Carnegie Pl,11955,3
stonewall estates,Carnegie Pl,11971,3
stonewall estates,Dunbar Ct,11837,2
stonewall estates,Dunbar Ct,11838,2
stonewall estates,Dunbar Ct,11853,2
stonewall estates,Dunbar Ct,11854,2
stonewall estates,Dunbar Ct,11865,2
stonewall estates,Dunbar Ct,11870,2
stonewall estates,Dunbar Ct,11875,1
stonewall estates,Dunbar Ct,11894,2
stonewall estates,Gullane Ct,8552,4
stonewall estates,Gullane Ct,8572,4
stonewall estates,Gullane Ct,8611,2
stonewall estates,Gullane Ct,8612,2
stonewall estates,Gullane Ct,8631,2
stonewall estates,Gullane Ct,8632,3
stonewall estates,Keswick Way,11830,1
stonewall estates,Keswick Way,11831,1
stonewall estates,Keswick Way,11842,2
stonewall estates,Keswick Way,11843,2
stonewall estates,Keswick Way,11854,2
stonewall estates,Keswick Way,11866,2
stonewall estates,Keswick Way,11867,1
stonewall estates,Keswick Way,11878,3
stonewall estates,Keswick Way,11879,3
stonewall estates,Keswick Way,11891,1
stonewall estates,Keswick Way,11900,5
stonewall estates,Keswick Way,11980,2
stonewall estates,Leeth Ct,11831,2
stonewall estates,Leeth Ct,11851,5
stonewall estates,Leeth Ct,11870,2
stonewall estates,Leeth Ct,11871,4
stonewall estates,Leeth Ct,11890,2
stonewall estates,Leeth Ct,11891,3
stonewall estates,Littlestone Ct,11771,3
stonewall estates,Littlestone Ct,11783,2
stonewall estates,Littlestone Ct,11807,2
stonewall estates,Littlestone Ct,11831,2
stonewall estates,Marlamoor Ln,8581,2
stonewall estates,Marlamoor Ln,8604,4
stonewall estates,Marlamoor Ln,8605,3
stonewall estates,Marlamoor Ln,8617,2
stonewall estates,Marlamoor Ln,8618,2
stonewall estates,Marlamoor Ln,8629,2
stonewall estates,Marlamoor Ln,8630,4
stonewall estates,Marlamoor Ln,8641,2
stonewall estates,Marlamoor Ln,8642,1
stonewall estates,Marlamoor Ln,8653,2
stonewall estates,Marlamoor Ln,8654,2
stonewall estates,Marlamoor Ln,8665,3
stonewall estates,Marlamoor Ln,8666,2
stonewall estates,Marlamoor Ln,8677,2
stonewall estates,Marlamoor Ln,8678,3
stonewall estates,Marlamoor Ln,8690,2
stonewall estates,Marlamoor Ln,8702,1
stonewall estates,Marlamoor Ln,8725,2
stonewall estates,Marlamoor Ln,8733,3
stonewall estates,Marlamoor Ln,8738,3
stonewall estates,Marlamoor Ln,8739,2
stonewall estates,Marlamoor Ln,8751,3
stonewall estates,Marlamoor Ln,8761,1
stonewall estates,Marlamoor Ln,8762,4
stonewall estates,Marlamoor Ln,8786,2
stonewall estates,Marlamoor Ln,8787,2
stonewall estates,Marlamoor Ln,8798,1
stonewall estates,Marlamoor Ln,8810,5
stonewall estates,Marlamoor Ln,8811,3
stonewall estates,Marlamoor Ln,8821,2
stonewall estates,Marlamoor Ln,8828,1
stonewall estates,Marlamoor Ln,8833,3
stonewall estates,Marlamoor Ln,8834,2
stonewall estates,Marlamoor Ln,8839,5
stonewall estates,Marlamoor Ln,8845,5
stonewall estates,Marlamoor Ln,8846,2
stonewall estates,Marlamoor Ln,8857,1
stonewall estates,Marlamoor Ln,8858,2
stonewall estates,Marlamoor Ln,8869,3
stonewall estates,Marlamoor Ln,8870,4
stonewall estates,Marlamoor Ln,8881,2
stonewall estates,Marlamoor Ln,8882,3
stonewall estates,Marlamoor Ln,8893,3
stonewall estates,Marlamoor Ln,8894,2
stonewall estates,Marlamoor Ln,8905,2
stonewall estates,Marlamoor Ln,8906,1
stonewall estates,Marlamoor Ln,8917,3
stonewall estates,Marlamoor Ln,8918,1
stonewall estates,Marlamoor Ln,8919,1
stonewall estates,Marlamoor Ln,8929,2
stonewall estates,Marlamoor Ln,8930,2
stonewall estates,Marlamoor Ln,8941,5
stonewall estates,Northlake Blvd,14565,3
stonewall estates,Northlake Blvd,14612,1
stonewall estates,Northlake Blvd,14726,1
stonewall estates,Northlake Blvd,14765,4
stonewall estates,Northlake Blvd,14842,5
stonewall estates,Northlake Blvd,15058,4
stonewall estates,Northlake Blvd,15090,1
stonewall estates,Northlake Blvd,15093,3
stonewall estates,Northlake Blvd,15130,1
stonewall estates,Northlake Blvd,15134,2
stonewall estates,Northlake Blvd,15135,3
stonewall estates,Northlake Blvd,15173,3
stonewall estates,Northlake Blvd,15223,3
stonewall estates,Northlake Blvd,15248,1
stonewall estates,Northlake Blvd,15362,3
stonewall estates,Northlake Blvd,15397,4
stonewall estates,Northlake Blvd,15517,2
stonewall estates,Riverchase Run,11528,1
stonewall estates,Riverchase Run,11529,2
stonewall estates,Riverchase Run,11559,2
stonewall estates,Riverchase Run,11588,1
stonewall estates,Riverchase Run,11589,2
stonewall estates,Riverchase Run,11618,4
stonewall estates,Riverchase Run,11619,2
stonewall estates,Riverchase Run,11646,2
stonewall estates,Riverchase Run,11647,2
stonewall estates,Riverchase Run,11677,5
stonewall estates,Riverchase Run,11678,2
stonewall estates,Riverchase Run,11708,3
stonewall estates,Riverchase Run,11709,2
stonewall estates,Riverchase Run,11737,2
stonewall estates,Riverchase Run,11738,2
stonewall estates,Riverchase Run,11758,2
stonewall estates,Riverchase Run,11759,2
stonewall estates,Riverchase Run Lot 202,11709,1
stonewall estates,Sanbourn Ct,11859,3
stonewall estates,Sanbourn Ct,11860,3
stonewall estates,Sanbourn Ct,11879,3
stonewall estates,Sanbourn Ct,11880,3
stonewall estates,Stonehaven Way,11520,2
stonewall estates,Stonehaven Way,11570,3
stonewall estates,Stonehaven Way,11590,2
stonewall estates,Stonehaven Way,11610,2
stonewall estates,Stonehaven Way,11630,3
stonewall estates,Stonehaven Way,11650,1
stonewall estates,Stonehaven Way,11651,1
stonewall estates,Stonehaven Way,11670,5
stonewall estates,Stonehaven Way,11671,2
stonewall estates,Stonehaven Way,11690,2
stonewall estates,Stonehaven Way,11691,6
stonewall estates,Stonehaven Way,11710,2
stonewall estates,Stonehaven Way,11730,2
stonewall estates,Stonehaven Way,11731,2
stonewall estates,Stonehaven Way,11750,4
stonewall estates,Stonehaven Way,11751,3
stonewall estates,Stonehaven Way,11771,3
stonewall estates,Stonehaven Way,11791,3
stonewall estates,Stonehaven Way,11811,2
stonewall estates,Stonehaven Way,11831,2
stonewall estates,Stonehaven Way,11850,1
stonewall estates,Stonehaven Way,11851,3
stonewall estates,Stonehaven Way,11870,2
stonewall estates,Stonehaven Way,11871,4
stonewall estates,Torreyanna Cir,11860,2
stonewall estates,Torreyanna Cir,11870,2
stonewall estates,Torreyanna Cir,11880,2
stonewall estates,Torreyanna Cir,11890,2
stonewall estates,Torreyanna Cir,11900,2
stonewall estates,Torreyanna Cir,11910,2
stonewall estates,Torreyanna Cir,11920,3
stonewall estates,Torreyanna Cir,11930,2
stonewall estates,Torreyanna Cir,11940,4
stonewall estates,Torreyanna Cir,11950,2
stonewall estates,Torreyanna Cir,11960,5
stonewall estates,Torreyanna Cir,11970,5
stonewall estates,Torreyanna Cir,11980,1
stonewall estates,Torreyanna Cir Unit A,11950,1
